[WARN] Stream symbol cap hit (30). Dropping market symbols: ['IWM', 'SPY', 'VIXY', 'VTI']
Streaming 1m bars + live quotes for 30 symbols on feed=DataFeed.IEX ...
CLOSED-BAR ONLY: eligibility + features updated ONLY on closed 5m/15m/30m/1h bars.
VWAP thresholds: extreme=1.25%  near=0.10%
Gates: MIN_DAY_VOLUME=300,000  MIN_PCT_CHG=0.75% (abs from day open)
TradeQual: MAX_SPREAD_PCT=0.200%  QUOTE_MAX_AGE_SEC=8  MIN_RR=1.80
Webhook -> FastAPI: ENABLED url=http://127.0.0.1:8000/api/events
MarketDirection: decision_time=10:10 ET tickers: SP_FUT=SPY, NYSE=VTI, DJ=DIA, SP500=SPY, NASDAQ=QQQ, IWM=IWM, VIX=VIXY
Pre-decision: bars/features only. Post-decision: eligibility/session_state/trade_signals enabled.
Regime benchmark symbol: AUTO (select first CONFIRMED at 30m)
[MARKET] Market direction locked @ 11:42 score=-0.675 (vix_penalty=0.000) -> SHORT_ONLY
[5M CLOSED] OPEN 11:11 close=4.81
[15M CLOSED] OUST 11:00 close=21.94
[5M CLOSED] OUST 11:10 close=21.94
[5M CLOSED] IONQ 11:15 close=36.66
[5M CLOSED] SOUN 11:15 close=8.33
[5M CLOSED] XLV 11:15 close=155.74
[5M CLOSED] RGTI 11:15 close=16.64
[5M CLOSED] LUNR 11:15 close=17.69
[5M CLOSED] NKTR 11:15 close=67.75
[5M CLOSED] TQQQ 11:15 close=47.09
[5M CLOSED] OPEN 11:15 close=4.79
[5M CLOSED] BUZZ 11:19 close=30.30
[5M CLOSED] QQQ 11:15 close=597.50
[5M CLOSED] QBTS 11:15 close=17.91
[5M CLOSED] IAG 11:15 close=22.74
[5M CLOSED] UBER 11:15 close=74.98
[5M CLOSED] NGD 11:15 close=11.99
[5M CLOSED] DIA 11:15 close=480.40
[5M CLOSED] UNG 11:15 close=12.62
[5M CLOSED] NVD 11:15 close=7.29
[5M CLOSED] XLE 11:15 close=57.14
[5M CLOSED] OUST 11:17 close=21.98
[5M CLOSED] RGTI 11:20 close=16.83
[5M CLOSED] KITT 11:15 close=0.69
[5M CLOSED] NGD 11:20 close=12.00
[5M CLOSED] IONQ 11:20 close=37.03
[5M CLOSED] XLV 11:20 close=155.87
[5M CLOSED] IAG 11:20 close=22.79
[5M CLOSED] OPEN 11:20 close=4.82
[5M CLOSED] NVD 11:20 close=7.30
[5M CLOSED] SOUN 11:20 close=8.39
[5M CLOSED] XLE 11:20 close=57.16
[5M CLOSED] NKTR 11:20 close=67.44
[5M CLOSED] UBER 11:20 close=75.27
[5M CLOSED] QBTS 11:20 close=18.06
[5M CLOSED] QQQ 11:20 close=598.50
[5M CLOSED] DIA 11:20 close=481.01
[5M CLOSED] LUNR 11:20 close=17.73
[5M CLOSED] TQQQ 11:20 close=47.31
[5M CLOSED] UNG 11:20 close=12.60
[15M CLOSED] CHAT 11:06 close=60.69
[5M CLOSED] CHAT 11:06 close=60.69
[5M CLOSED] OUST 11:21 close=22.13
[15M CLOSED] GORO 11:00 close=1.44
[5M CLOSED] GORO 11:00 close=1.44
[30M CLOSED] IONQ 11:00 close=36.97
[15M CLOSED] IONQ 11:15 close=36.97
[5M CLOSED] IONQ 11:25 close=36.97
[30M CLOSED] LUNR 11:00 close=17.69
[15M CLOSED] LUNR 11:15 close=17.69
[5M CLOSED] LUNR 11:25 close=17.69
[30M CLOSED] NVD 11:01 close=7.31
[15M CLOSED] NVD 11:15 close=7.31
[5M CLOSED] NVD 11:25 close=7.31
[30M CLOSED] QQQ 11:00 close=598.36
[15M CLOSED] QQQ 11:15 close=598.36
[5M CLOSED] QQQ 11:25 close=598.36
[30M CLOSED] QBTS 11:00 close=17.99
[15M CLOSED] QBTS 11:15 close=17.99
[5M CLOSED] QBTS 11:25 close=17.99
[30M CLOSED] RGTI 11:00 close=16.79
[15M CLOSED] RGTI 11:15 close=16.79
[5M CLOSED] RGTI 11:25 close=16.79
[30M CLOSED] OUST 11:00 close=22.41
[15M CLOSED] OUST 11:17 close=22.41
[5M CLOSED] OUST 11:26 close=22.41
[30M CLOSED] XLV 11:00 close=155.72
[15M CLOSED] XLV 11:15 close=155.72
[5M CLOSED] XLV 11:25 close=155.72
[30M CLOSED] IAG 11:00 close=22.88
[15M CLOSED] IAG 11:15 close=22.88
[5M CLOSED] IAG 11:25 close=22.88
[30M CLOSED] UBER 11:00 close=75.25
[15M CLOSED] UBER 11:15 close=75.25
[5M CLOSED] UBER 11:25 close=75.25
[30M CLOSED] TQQQ 11:00 close=47.29
[15M CLOSED] TQQQ 11:15 close=47.29
[5M CLOSED] TQQQ 11:25 close=47.29
[30M CLOSED] DIA 11:00 close=481.08
[15M CLOSED] DIA 11:15 close=481.08
[5M CLOSED] DIA 11:25 close=481.08
[REGIME_SYMBOL SELECTED] XLE (highest CONFIRMED score=0.000)
[30M CLOSED] XLE 11:00 close=57.08
[15M CLOSED] XLE 11:15 close=57.08
[5M CLOSED] XLE 11:25 close=57.08
[30M CLOSED] SOUN 11:00 close=8.37
[15M CLOSED] SOUN 11:15 close=8.37
[5M CLOSED] SOUN 11:25 close=8.37
[30M CLOSED] NGD 11:00 close=11.98
[15M CLOSED] NGD 11:15 close=11.98
[5M CLOSED] NGD 11:25 close=11.98
[30M CLOSED] UNG 11:00 close=12.62
[15M CLOSED] UNG 11:15 close=12.62
[5M CLOSED] UNG 11:26 close=12.62
[30M CLOSED] NKTR 11:00 close=67.41
[15M CLOSED] NKTR 11:15 close=67.41
[5M CLOSED] NKTR 11:25 close=67.41
[30M CLOSED] OPEN 11:00 close=4.79
[15M CLOSED] OPEN 11:15 close=4.79
[5M CLOSED] OPEN 11:25 close=4.79
[30M CLOSED] BUZZ 11:19 close=30.44
[15M CLOSED] BUZZ 11:19 close=30.44
[5M CLOSED] BUZZ 11:20 close=30.44
[5M CLOSED] IONQ 11:30 close=36.82
[5M CLOSED] TQQQ 11:30 close=47.22
[5M CLOSED] LUNR 11:30 close=17.60
[5M CLOSED] IAG 11:30 close=22.98
[5M CLOSED] QQQ 11:30 close=598.17
[5M CLOSED] RGTI 11:30 close=16.70
[5M CLOSED] UNG 11:30 close=12.59
[5M CLOSED] UBER 11:30 close=75.19
[5M CLOSED] DIA 11:30 close=481.21
[5M CLOSED] OPEN 11:31 close=4.80
[5M CLOSED] SOUN 11:30 close=8.31
[5M CLOSED] XLE 11:30 close=57.01
[5M CLOSED] NVD 11:30 close=7.31
[5M CLOSED] QBTS 11:30 close=17.94
[5M CLOSED] NKTR 11:31 close=68.15
[5M CLOSED] XLV 11:30 close=155.49
[5M CLOSED] NGD 11:30 close=11.98
[30M CLOSED] GORO 11:00 close=1.44
[15M CLOSED] GORO 11:29 close=1.44
[5M CLOSED] GORO 11:29 close=1.44
[5M CLOSED] OUST 11:30 close=22.30
[5M CLOSED] BUZZ 11:34 close=30.42
[5M CLOSED] IONQ 11:35 close=36.70
[5M CLOSED] NKTR 11:35 close=68.30
[5M CLOSED] QQQ 11:35 close=598.47
[5M CLOSED] DIA 11:35 close=481.14
[5M CLOSED] NGD 11:35 close=12.05
[5M CLOSED] UNG 11:35 close=12.59
[5M CLOSED] TQQQ 11:35 close=47.32
[5M CLOSED] UBER 11:35 close=75.11
[30M CLOSED] HEPS 11:00 close=2.58
[15M CLOSED] HEPS 11:00 close=2.58
[5M CLOSED] HEPS 11:00 close=2.58
[5M CLOSED] OPEN 11:35 close=4.80
[5M CLOSED] XLE 11:35 close=56.86
[5M CLOSED] IAG 11:35 close=23.07
[5M CLOSED] QBTS 11:35 close=17.90
[5M CLOSED] NVD 11:35 close=7.32
[5M CLOSED] LUNR 11:35 close=17.68
[5M CLOSED] XLV 11:35 close=155.69
[5M CLOSED] RGTI 11:35 close=16.66
[5M CLOSED] GORO 11:36 close=1.43
[5M CLOSED] OUST 11:38 close=22.64
[5M CLOSED] SOUN 11:35 close=8.26
[5M CLOSED] BUZZ 11:39 close=30.41
[15M CLOSED] SOUN 11:30 close=8.31
[5M CLOSED] SOUN 11:42 close=8.31
[15M CLOSED] RGTI 11:30 close=16.73
[5M CLOSED] RGTI 11:40 close=16.73
[15M CLOSED] NGD 11:30 close=11.99
[5M CLOSED] NGD 11:40 close=11.99
[15M CLOSED] OUST 11:30 close=22.71
[5M CLOSED] OUST 11:41 close=22.71
[15M CLOSED] QQQ 11:30 close=599.04
[5M CLOSED] QQQ 11:40 close=599.04
[15M CLOSED] XLE 11:30 close=56.66
[5M CLOSED] XLE 11:40 close=56.66
[15M CLOSED] UNG 11:30 close=12.58
[5M CLOSED] UNG 11:40 close=12.58
[15M CLOSED] XLV 11:30 close=155.96
[5M CLOSED] XLV 11:40 close=155.96
[15M CLOSED] UBER 11:30 close=75.37
[5M CLOSED] UBER 11:40 close=75.37
[15M CLOSED] DIA 11:30 close=481.70
[5M CLOSED] DIA 11:40 close=481.70
[15M CLOSED] HEPS 11:40 close=2.59
[5M CLOSED] HEPS 11:40 close=2.59
[15M CLOSED] QBTS 11:30 close=17.97
[5M CLOSED] QBTS 11:40 close=17.97
[15M CLOSED] BUZZ 11:34 close=30.37
[5M CLOSED] BUZZ 11:42 close=30.37
[15M CLOSED] NKTR 11:31 close=68.62
[5M CLOSED] NKTR 11:40 close=68.62
[15M CLOSED] IONQ 11:30 close=36.59
[5M CLOSED] IONQ 11:40 close=36.59
[15M CLOSED] LUNR 11:30 close=17.85
[5M CLOSED] LUNR 11:40 close=17.85
[15M CLOSED] OPEN 11:31 close=4.83
[5M CLOSED] OPEN 11:40 close=4.83
[15M CLOSED] IAG 11:30 close=23.02
[5M CLOSED] IAG 11:40 close=23.02
[15M CLOSED] TQQQ 11:30 close=47.44
[5M CLOSED] TQQQ 11:40 close=47.44
[15M CLOSED] NVD 11:30 close=7.30
[5M CLOSED] NVD 11:40 close=7.30
[1H CLOSED] DIA 11:00 close=483.02
[30M CLOSED] DIA 11:30 close=483.02
[15M CLOSED] DIA 11:45 close=483.02
[5M CLOSED] DIA 11:45 close=483.02
[1H CLOSED] QBTS 11:00 close=18.06
[30M CLOSED] QBTS 11:30 close=18.06
[15M CLOSED] QBTS 11:45 close=18.06
[5M CLOSED] QBTS 11:45 close=18.06
[1H CLOSED] RGTI 11:00 close=16.84
[30M CLOSED] RGTI 11:30 close=16.84
[15M CLOSED] RGTI 11:45 close=16.84
[5M CLOSED] RGTI 11:45 close=16.84
[1H CLOSED] OUST 11:00 close=23.12
[30M CLOSED] OUST 11:30 close=23.12
[15M CLOSED] OUST 11:45 close=23.12
[5M CLOSED] OUST 11:45 close=23.12
[1H CLOSED] XLE 11:00 close=56.31
[30M CLOSED] XLE 11:30 close=56.31
[15M CLOSED] XLE 11:45 close=56.31
[5M CLOSED] XLE 11:45 close=56.31
[1H CLOSED] SOUN 11:00 close=8.36
[30M CLOSED] SOUN 11:30 close=8.36
[15M CLOSED] SOUN 11:45 close=8.36
[5M CLOSED] SOUN 11:45 close=8.36
[1H CLOSED] BUZZ 11:19 close=30.50
[30M CLOSED] BUZZ 11:34 close=30.50
[15M CLOSED] BUZZ 11:45 close=30.50
[5M CLOSED] BUZZ 11:45 close=30.50
[1H CLOSED] QQQ 11:00 close=600.76
[30M CLOSED] QQQ 11:30 close=600.76
[15M CLOSED] QQQ 11:45 close=600.76
[5M CLOSED] QQQ 11:45 close=600.76
[1H CLOSED] XLV 11:00 close=156.20
[30M CLOSED] XLV 11:30 close=156.20
[15M CLOSED] XLV 11:45 close=156.20
[5M CLOSED] XLV 11:45 close=156.20
[1H CLOSED] OPEN 11:00 close=4.87
[30M CLOSED] OPEN 11:31 close=4.87
[15M CLOSED] OPEN 11:45 close=4.87
[5M CLOSED] OPEN 11:45 close=4.87
[1H CLOSED] TQQQ 11:00 close=47.88
[REGIME_SYMBOL SELECTED] TQQQ (highest CONFIRMED score=0.000)
[30M CLOSED] TQQQ 11:30 close=47.88
[15M CLOSED] TQQQ 11:45 close=47.88
[5M CLOSED] TQQQ 11:45 close=47.88
[1H CLOSED] IAG 11:00 close=22.96
[30M CLOSED] IAG 11:30 close=22.96
[15M CLOSED] IAG 11:45 close=22.96
[5M CLOSED] IAG 11:45 close=22.96
[1H CLOSED] LUNR 11:00 close=18.02
[30M CLOSED] LUNR 11:30 close=18.02
[15M CLOSED] LUNR 11:45 close=18.02
[5M CLOSED] LUNR 11:45 close=18.02
[1H CLOSED] NKTR 11:00 close=68.79
[30M CLOSED] NKTR 11:31 close=68.79
[15M CLOSED] NKTR 11:45 close=68.79
[5M CLOSED] NKTR 11:45 close=68.79
[1H CLOSED] NVD 11:01 close=7.24
[30M CLOSED] NVD 11:30 close=7.24
[15M CLOSED] NVD 11:46 close=7.24
[5M CLOSED] NVD 11:46 close=7.24
[1H CLOSED] UBER 11:00 close=75.53
[30M CLOSED] UBER 11:30 close=75.53
[15M CLOSED] UBER 11:45 close=75.53
[5M CLOSED] UBER 11:45 close=75.53
[1H CLOSED] HEPS 11:00 close=2.59
[30M CLOSED] HEPS 11:40 close=2.59
[15M CLOSED] HEPS 11:45 close=2.59
[5M CLOSED] HEPS 11:45 close=2.59
[1H CLOSED] IONQ 11:00 close=36.94
[30M CLOSED] IONQ 11:30 close=36.94
[15M CLOSED] IONQ 11:45 close=36.94
[5M CLOSED] IONQ 11:45 close=36.94
[1H CLOSED] NGD 11:00 close=11.99
[30M CLOSED] NGD 11:30 close=11.99
[15M CLOSED] NGD 11:45 close=11.99
[5M CLOSED] NGD 11:45 close=11.99
[1H CLOSED] QTUM 11:13 close=111.32
[30M CLOSED] QTUM 11:13 close=111.32
[15M CLOSED] QTUM 11:13 close=111.32
[5M CLOSED] QTUM 11:13 close=111.32
[1H CLOSED] UNG 11:00 close=12.46
[30M CLOSED] UNG 11:30 close=12.46
[15M CLOSED] UNG 11:45 close=12.46
[5M CLOSED] UNG 11:45 close=12.46
[15M CLOSED] NGD 13:42 close=11.89
[5M CLOSED] NGD 13:42 close=11.89
[15M CLOSED] TQQQ 13:41 close=48.38
[5M CLOSED] TQQQ 13:41 close=48.38
[15M CLOSED] UBER 13:41 close=76.33
[5M CLOSED] UBER 13:41 close=76.33
[15M CLOSED] IAG 13:41 close=22.57
[5M CLOSED] IAG 13:41 close=22.57
[15M CLOSED] QQQ 13:41 close=602.84
[5M CLOSED] QQQ 13:41 close=602.84
[15M CLOSED] OPEN 13:41 close=4.93
[5M CLOSED] OPEN 13:41 close=4.93
[15M CLOSED] DIA 13:41 close=485.78
[5M CLOSED] DIA 13:41 close=485.78
[15M CLOSED] SOUN 13:41 close=8.53
[5M CLOSED] SOUN 13:41 close=8.53
[15M CLOSED] LUNR 13:41 close=18.79
[5M CLOSED] LUNR 13:41 close=18.79
[15M CLOSED] XLE 13:41 close=56.65
[5M CLOSED] XLE 13:41 close=56.65
[15M CLOSED] QBTS 13:41 close=18.49
[5M CLOSED] QBTS 13:41 close=18.49
[15M CLOSED] NKTR 13:41 close=70.53
[5M CLOSED] NKTR 13:41 close=70.53
[15M CLOSED] IONQ 13:41 close=37.80
[5M CLOSED] IONQ 13:41 close=37.80
[15M CLOSED] NVD 13:41 close=7.23
[5M CLOSED] NVD 13:41 close=7.23
[15M CLOSED] RGTI 13:41 close=17.50
[5M CLOSED] RGTI 13:41 close=17.50
[15M CLOSED] XLV 13:41 close=156.75
[5M CLOSED] XLV 13:41 close=156.75
[1H CLOSED] KITT 11:10 close=0.70
[30M CLOSED] KITT 11:10 close=0.70
[15M CLOSED] KITT 11:15 close=0.70
[5M CLOSED] KITT 11:25 close=0.70
[5M CLOSED] DIA 13:45 close=486.17
[5M CLOSED] IAG 13:45 close=22.55
[5M CLOSED] XLV 13:45 close=156.69
[5M CLOSED] UBER 13:45 close=76.40
[5M CLOSED] QQQ 13:45 close=602.90
[5M CLOSED] SOUN 13:45 close=8.56
[5M CLOSED] IONQ 13:45 close=37.97
[5M CLOSED] RGTI 13:45 close=17.55
[5M CLOSED] LUNR 13:45 close=18.88
[5M CLOSED] NVD 13:45 close=7.23
[5M CLOSED] QBTS 13:45 close=18.57
[5M CLOSED] XLE 13:45 close=56.59
[15M CLOSED] OUST 13:41 close=22.81
[5M CLOSED] OUST 13:41 close=22.81
[5M CLOSED] NGD 13:45 close=11.88
[5M CLOSED] TQQQ 13:45 close=48.40
[5M CLOSED] NKTR 13:45 close=70.34
[5M CLOSED] OPEN 13:45 close=4.95
[15M CLOSED] QTUM 13:44 close=113.02
[5M CLOSED] QTUM 13:44 close=113.02
[1H CLOSED] GORO 11:00 close=1.44
[30M CLOSED] GORO 11:36 close=1.44
[15M CLOSED] GORO 11:36 close=1.44
[5M CLOSED] GORO 11:41 close=1.44
[5M CLOSED] UNG 13:45 close=12.39
[5M CLOSED] TQQQ 13:50 close=48.37
[5M CLOSED] RGTI 13:50 close=17.48
[5M CLOSED] QQQ 13:50 close=602.73
[5M CLOSED] QBTS 13:50 close=18.52
[5M CLOSED] LUNR 13:50 close=18.83
[5M CLOSED] SOUN 13:50 close=8.61
[5M CLOSED] XLV 13:50 close=156.82
[5M CLOSED] IONQ 13:50 close=37.91
[5M CLOSED] IAG 13:50 close=22.45
[5M CLOSED] UBER 13:50 close=76.32
[5M CLOSED] XLE 13:50 close=56.51
[5M CLOSED] OPEN 13:52 close=4.92
[5M CLOSED] OUST 13:50 close=22.70
[5M CLOSED] DIA 13:50 close=486.21
[5M CLOSED] QTUM 13:52 close=113.07
[5M CLOSED] NVD 13:50 close=7.23
[5M CLOSED] NKTR 13:51 close=70.38
[1H CLOSED] CHAT 11:06 close=60.97
[30M CLOSED] CHAT 11:06 close=60.97
[15M CLOSED] CHAT 11:26 close=60.97
[5M CLOSED] CHAT 11:26 close=60.97
[5M CLOSED] NGD 13:50 close=11.84
[15M CLOSED] BUZZ 13:41 close=30.92
[5M CLOSED] BUZZ 13:41 close=30.92
[1H CLOSED] UNG 13:45 close=12.40
[30M CLOSED] UNG 13:45 close=12.40
[15M CLOSED] UNG 13:45 close=12.40
[5M CLOSED] UNG 13:54 close=12.40
[1H CLOSED] LUNR 13:41 close=18.57
[30M CLOSED] LUNR 13:41 close=18.57
[15M CLOSED] LUNR 13:45 close=18.57
[5M CLOSED] LUNR 13:55 close=18.57
[1H CLOSED] GORO 13:54 close=1.43
[30M CLOSED] GORO 13:54 close=1.43
[15M CLOSED] GORO 13:54 close=1.43
[5M CLOSED] GORO 13:54 close=1.43
[1H CLOSED] NKTR 13:41 close=70.34
[30M CLOSED] NKTR 13:41 close=70.34
[15M CLOSED] NKTR 13:45 close=70.34
[5M CLOSED] NKTR 13:57 close=70.34
[1H CLOSED] TQQQ 13:41 close=48.33
[30M CLOSED] TQQQ 13:41 close=48.33
[15M CLOSED] TQQQ 13:45 close=48.33
[5M CLOSED] TQQQ 13:55 close=48.33
[1H CLOSED] QQQ 13:41 close=602.61
[30M CLOSED] QQQ 13:41 close=602.61
[15M CLOSED] QQQ 13:45 close=602.61
[5M CLOSED] QQQ 13:55 close=602.61
[1H CLOSED] UBER 13:41 close=76.52
[30M CLOSED] UBER 13:41 close=76.52
[15M CLOSED] UBER 13:45 close=76.52
[5M CLOSED] UBER 13:55 close=76.52
[1H CLOSED] SOUN 13:41 close=8.59
[30M CLOSED] SOUN 13:41 close=8.59
[15M CLOSED] SOUN 13:45 close=8.59
[5M CLOSED] SOUN 13:55 close=8.59
[1H CLOSED] XLE 13:41 close=56.57
[30M CLOSED] XLE 13:41 close=56.57
[15M CLOSED] XLE 13:45 close=56.57
[5M CLOSED] XLE 13:55 close=56.57
[1H CLOSED] QBTS 13:41 close=18.41
[30M CLOSED] QBTS 13:41 close=18.41
[15M CLOSED] QBTS 13:45 close=18.41
[5M CLOSED] QBTS 13:55 close=18.41
[1H CLOSED] NVD 13:41 close=7.23
[30M CLOSED] NVD 13:41 close=7.23
[15M CLOSED] NVD 13:45 close=7.23
[5M CLOSED] NVD 13:56 close=7.23
[1H CLOSED] IAG 13:41 close=22.47
[30M CLOSED] IAG 13:41 close=22.47
[15M CLOSED] IAG 13:45 close=22.47
[5M CLOSED] IAG 13:55 close=22.47
[1H CLOSED] RGTI 13:41 close=17.34
[30M CLOSED] RGTI 13:41 close=17.34
[15M CLOSED] RGTI 13:45 close=17.34
[5M CLOSED] RGTI 13:55 close=17.34
[1H CLOSED] IONQ 13:41 close=37.86
[30M CLOSED] IONQ 13:41 close=37.86
[15M CLOSED] IONQ 13:45 close=37.86
[5M CLOSED] IONQ 13:55 close=37.86
[1H CLOSED] DIA 13:41 close=485.95
[30M CLOSED] DIA 13:41 close=485.95
[15M CLOSED] DIA 13:45 close=485.95
[5M CLOSED] DIA 13:55 close=485.95
[1H CLOSED] OPEN 13:41 close=4.91
[30M CLOSED] OPEN 13:41 close=4.91
[15M CLOSED] OPEN 13:45 close=4.91
[5M CLOSED] OPEN 13:55 close=4.91
[1H CLOSED] XLV 13:41 close=156.76
[30M CLOSED] XLV 13:41 close=156.76
[15M CLOSED] XLV 13:45 close=156.76
[5M CLOSED] XLV 13:55 close=156.76
[1H CLOSED] NGD 13:42 close=11.85
[30M CLOSED] NGD 13:42 close=11.85
[15M CLOSED] NGD 13:45 close=11.85
[5M CLOSED] NGD 13:57 close=11.85
[1H CLOSED] OUST 13:41 close=22.70
[30M CLOSED] OUST 13:41 close=22.70
[15M CLOSED] OUST 13:50 close=22.70
[5M CLOSED] OUST 13:55 close=22.70
[1H CLOSED] BUZZ 13:41 close=30.88
[30M CLOSED] BUZZ 13:41 close=30.88
[15M CLOSED] BUZZ 13:59 close=30.88
[5M CLOSED] BUZZ 13:59 close=30.88
[5M CLOSED] NVD 14:00 close=7.26
[5M CLOSED] UBER 14:00 close=76.53
[5M CLOSED] QQQ 14:00 close=602.74
[5M CLOSED] XLE 14:00 close=56.56
[5M CLOSED] XLV 14:00 close=156.76
[5M CLOSED] OUST 14:03 close=22.58
[5M CLOSED] SOUN 14:00 close=8.57
[5M CLOSED] LUNR 14:00 close=18.58
[5M CLOSED] OPEN 14:00 close=4.92
[5M CLOSED] QBTS 14:00 close=18.39
[5M CLOSED] NGD 14:01 close=11.94
[5M CLOSED] TQQQ 14:00 close=48.38
[5M CLOSED] IAG 14:00 close=22.61
[5M CLOSED] IONQ 14:00 close=37.63
[5M CLOSED] RGTI 14:00 close=17.23
[5M CLOSED] NKTR 14:00 close=70.14
[5M CLOSED] DIA 14:00 close=486.09
[1H CLOSED] KITT 13:46 close=0.71
[30M CLOSED] KITT 13:46 close=0.71
[15M CLOSED] KITT 13:46 close=0.71
[5M CLOSED] KITT 13:46 close=0.71
[1H CLOSED] QTUM 13:44 close=112.89
[30M CLOSED] QTUM 13:44 close=112.89
[15M CLOSED] QTUM 13:52 close=112.89
[5M CLOSED] QTUM 13:56 close=112.89
[5M CLOSED] UNG 14:00 close=12.37
[5M CLOSED] GORO 14:00 close=1.43
[5M CLOSED] QQQ 14:05 close=601.50
[5M CLOSED] TQQQ 14:05 close=48.05
[5M CLOSED] SOUN 14:05 close=8.54
[5M CLOSED] RGTI 14:05 close=17.07
[5M CLOSED] DIA 14:06 close=485.27
[5M CLOSED] XLV 14:05 close=156.65
[5M CLOSED] XLE 14:05 close=56.58
[5M CLOSED] IONQ 14:05 close=37.44
[5M CLOSED] NVD 14:05 close=7.28
[5M CLOSED] GORO 14:09 close=1.43
[5M CLOSED] OPEN 14:05 close=4.89
[5M CLOSED] QBTS 14:05 close=18.29
[5M CLOSED] IAG 14:05 close=22.52
[5M CLOSED] UBER 14:05 close=76.40
[5M CLOSED] LUNR 14:05 close=18.50
[1H CLOSED] HEPS 13:41 close=2.65
[30M CLOSED] HEPS 13:41 close=2.65
[15M CLOSED] HEPS 13:41 close=2.65
[5M CLOSED] HEPS 13:41 close=2.65
[5M CLOSED] OUST 14:05 close=22.48
[5M CLOSED] NGD 14:05 close=11.85
[5M CLOSED] UNG 14:08 close=12.32
[5M CLOSED] NKTR 14:06 close=69.92
[15M CLOSED] TQQQ 14:00 close=48.16
[5M CLOSED] TQQQ 14:10 close=48.16
[15M CLOSED] QQQ 14:00 close=601.99
[5M CLOSED] QQQ 14:10 close=601.99
[15M CLOSED] DIA 14:00 close=485.56
[5M CLOSED] DIA 14:10 close=485.56
[15M CLOSED] UBER 14:00 close=76.54
[5M CLOSED] UBER 14:10 close=76.54
[15M CLOSED] RGTI 14:00 close=17.03
[5M CLOSED] RGTI 14:10 close=17.03
[15M CLOSED] XLV 14:00 close=156.88
[5M CLOSED] XLV 14:10 close=156.88
[15M CLOSED] SOUN 14:00 close=8.54
[5M CLOSED] SOUN 14:10 close=8.54
[15M CLOSED] LUNR 14:00 close=18.42
[5M CLOSED] LUNR 14:10 close=18.42
[15M CLOSED] OUST 14:03 close=22.10
[5M CLOSED] OUST 14:11 close=22.10
[15M CLOSED] XLE 14:00 close=56.66
[5M CLOSED] XLE 14:10 close=56.66
[15M CLOSED] IONQ 14:00 close=37.27
[5M CLOSED] IONQ 14:10 close=37.27
[15M CLOSED] QBTS 14:00 close=18.27
[5M CLOSED] QBTS 14:10 close=18.27
[15M CLOSED] OPEN 14:00 close=4.91
[5M CLOSED] OPEN 14:10 close=4.91
[15M CLOSED] UNG 14:00 close=12.33
[5M CLOSED] UNG 14:12 close=12.33
[15M CLOSED] IAG 14:00 close=22.51
[5M CLOSED] IAG 14:10 close=22.51
[15M CLOSED] HEPS 14:11 close=2.63
[5M CLOSED] HEPS 14:11 close=2.63
[15M CLOSED] NGD 14:01 close=11.79
[5M CLOSED] NGD 14:12 close=11.79
[15M CLOSED] NVD 14:00 close=7.28
[5M CLOSED] NVD 14:10 close=7.28
[15M CLOSED] NKTR 14:00 close=69.96
[5M CLOSED] NKTR 14:14 close=69.96
[15M CLOSED] GORO 14:00 close=1.43
[5M CLOSED] GORO 14:10 close=1.43
[5M CLOSED] NGD 14:16 close=11.86
[5M CLOSED] SOUN 14:15 close=8.52
[5M CLOSED] XLE 14:15 close=56.72
[5M CLOSED] QQQ 14:15 close=602.06
[5M CLOSED] RGTI 14:15 close=17.18
[5M CLOSED] XLV 14:15 close=156.99
[5M CLOSED] NVD 14:16 close=7.28
[5M CLOSED] IONQ 14:15 close=37.43
[5M CLOSED] UBER 14:15 close=76.59
[5M CLOSED] QBTS 14:15 close=18.30
[5M CLOSED] LUNR 14:15 close=18.42
[5M CLOSED] IAG 14:15 close=22.63
[5M CLOSED] TQQQ 14:15 close=48.20
[5M CLOSED] NKTR 14:16 close=69.84
[5M CLOSED] DIA 14:15 close=485.94
[5M CLOSED] OPEN 14:15 close=4.89
[15M CLOSED] BUZZ 14:04 close=30.90
[5M CLOSED] BUZZ 14:04 close=30.90
[5M CLOSED] GORO 14:17 close=1.43
[15M CLOSED] QTUM 14:07 close=112.85
[5M CLOSED] QTUM 14:07 close=112.85
[5M CLOSED] UNG 14:15 close=12.36
[5M CLOSED] IAG 14:20 close=22.55
[5M CLOSED] UBER 14:20 close=76.69
[5M CLOSED] RGTI 14:20 close=17.13
[5M CLOSED] NVD 14:20 close=7.29
[5M CLOSED] NGD 14:20 close=11.86
[5M CLOSED] OPEN 14:21 close=4.90
[5M CLOSED] QQQ 14:20 close=602.24
[5M CLOSED] XLV 14:20 close=157.13
[5M CLOSED] SOUN 14:20 close=8.56
[5M CLOSED] TQQQ 14:20 close=48.24
[5M CLOSED] IONQ 14:20 close=37.54
[5M CLOSED] XLE 14:20 close=56.61
[5M CLOSED] QBTS 14:20 close=18.36
[5M CLOSED] UNG 14:23 close=12.27
[5M CLOSED] LUNR 14:20 close=18.46
[5M CLOSED] DIA 14:21 close=486.21
[5M CLOSED] NKTR 14:21 close=70.51
[5M CLOSED] OUST 14:15 close=22.25
[5M CLOSED] GORO 14:22 close=1.43
[30M CLOSED] IONQ 14:00 close=37.22
